Date,Open_spy,High_spy,Low_spy,Close_spy,Adj Close_spy,Volume_spy,prev_adj_Close_spy,Target
2014-01-02,183.979996,184.070007,182.479996,182.919998,161.633575,119636900,163.197601,-0.009629852071343592
2014-01-03,183.229996,183.600006,182.630005,182.889999,161.60703999999998,81390600,161.633575,-0.00016418110118721074
2014-01-06,183.490005,183.559998,182.080002,182.360001,161.138702,108028200,161.60703999999998,-0.0029022122852842003
2014-01-07,183.08999599999999,183.78999299999998,182.949997,183.479996,162.128387,86144200,161.138702,0.0061230364967270745
2014-01-08,183.449997,183.830002,182.889999,183.520004,162.16378799999998,96582300,162.128387,0.00021832780973252142
2014-01-09,184.110001,184.130005,182.800003,183.639999,162.269775,90683400,162.16378799999998,0.0006533664568513231
2014-01-10,183.949997,184.220001,183.009995,184.139999,162.711578,102026400,162.269775,0.002718945367766956
2014-01-13,183.669998,184.179993,181.33999599999999,181.690002,160.54669199999998,149892000,162.711578,-0.013394357190226636
2014-01-14,182.28999299999998,183.770004,181.949997,183.669998,162.296295,105016100,160.54669199999998,0.010838830013763179
2014-01-15,184.100006,184.940002,183.71000700000002,184.66000400000001,163.171066,98525800,162.296295,0.00537548898145257
2014-01-16,184.279999,184.66000400000001,183.830002,184.419998,162.95898400000002,72290600,163.171066,-0.001300597905011358
2014-01-17,184.100006,184.449997,183.320007,183.639999,162.269775,107848700,162.95898400000002,-0.004238309267744711
2014-01-21,184.699997,184.770004,183.050003,184.179993,162.746948,88621200,162.269775,0.002936300252113888
2014-01-22,184.490005,184.570007,183.91000400000001,184.300003,162.852982,61270900,162.746948,0.0006513146593638552
2014-01-23,183.369995,183.399994,181.820007,182.78999299999998,161.518723,132496900,162.852982,-0.008226775052362356
2014-01-24,181.600006,181.66000400000001,178.830002,178.889999,158.07257099999998,208677100,161.518723,-0.02156683012873284
2014-01-27,179.059998,179.520004,177.119995,178.009995,157.29492199999999,180843100,158.07257099999998,-0.004931710422983571
2014-01-28,178.139999,179.300003,178.119995,179.070007,158.231583,110463200,157.29492199999999,0.005937147824830014
2014-01-29,177.580002,178.550003,176.880005,177.350006,156.711746,216597300,158.231583,-0.009651570032597867
2014-01-30,178.830002,179.809998,178.259995,179.229996,158.373001,118938100,156.711746,0.010544911547861524
2014-01-31,177.009995,179.28999299999998,176.919998,178.179993,157.445129,194677900,158.373001,-0.005876006356904995
2014-02-03,177.970001,178.369995,173.830002,174.169998,153.90181,254837100,157.445129,-0.022762208603780643
2014-02-04,174.949997,175.83999599999999,174.110001,175.389999,154.979782,165012400,153.90181,0.006979868042335191
2014-02-05,174.779999,175.559998,173.71000700000002,175.169998,154.78543100000002,164230500,154.979782,-0.0012548279622475178
